VistID,Time_Spent,Age,Avg_Income,Internet_Usage,Ad_Topic,Country_Name,City_code,Male,Time_Period,Weekday,Month,Year,Clicked
2799986,73.57,29,65186.58,177.55,product_4,Martinique,City_1,No,Night,Wednesday,February,2020,0
6570375,59.64,40,46737,195.69,product_22,Mexico,City_3,No,Morning,Tuesday,January,2020,1
2326213,56.57,37,48867,124.38,product_28,Brazil,City_2,No,Mid-Night,Monday,March,2020,1
9124315,74.15,33,68016.9,217.85,product_29,Equatorial Guinea,City_2,Yes,Morning,Tuesday,May,2020,0
3539793,72.08,29,71228.44,169.5,product_22,Burundi,City_4,No,Noon,Wednesday,March,2020,0
1272499,60.7,45,65791.17,193.29,product_25,Kazakhstan,City_1,Yes,Night,Tuesday,July,2020,0
4294723,86.76,28,48679.54,189.91,product_25,Syrian Arab Republic,City_2,No,Morning,Wednesday,February,2020,0
6685214,69.2,51,48335,137.97,product_16,Western Sahara,City_4,No,Evening,Wednesday,July,2020,1
2529706,46.61,34,52097,128.95,product_29,Grenada,City_1,No,Morning,Monday,April,2020,1
4857302,38.52,22,50457,128.48,product_23,Mayotte,City_3,Yes,Noon,Sunday,April,2020,1
3512121,67.91,52,49206,119.27,product_12,Turkmenistan,City_2,No,Early-Morning,Wednesday,July,2020,1
7233752,83.17,48,54952.42,228.94,product_15,Finland,City_2,Yes,Morning,Tuesday,July,2020,0
7795164,71.33,23,31072.44,169.4,product_30,Japan,City_2,No,Early-Morning,Tuesday,March,2020,1
5553521,88.82,32,69112.84,222.11,product_23,Gibraltar,City_2,No,Night,Thursday,January,2020,0
7568425,54.08,43,57983,171.9,product_27,Taiwan,City_3,Yes,Noon,Saturday,July,2020,1
6246628,69.42,53,56725.47,195.93,product_21,Albania,City_4,Yes,Night,Friday,June,2020,0
2984063,70.13,27,78092.95,194.62,product_14,Lebanon,City_4,No,Mid-Night,Monday,July,2020,0
6921329,61.82,60,35685,184.94,product_30,Timor-Leste,City_1,Yes,Morning,Monday,January,2020,1
1770848,61.09,26,55336.18,131.68,product_9,Falkland Islands (Malvinas),City_3,Yes,Evening,Saturday,April,2020,1
8310488,48.73,20,68864,194.44,product_17,Cyprus,City_4,Yes,Evening,Tuesday,May,2020,1
3193920,66.4,40,77567.85,214.42,product_20,Antigua and Barbuda,City_1,No,Mid-Night,Sunday,June,2020,0
3396854,84.69,25,64264.25,222.11,product_4,Gabon,City_6,Yes,Mid-Night,Friday,May,2020,0
2508082,55.04,25,56195,117.3,product_11,Senegal,City_5,No,Noon,Tuesday,July,2020,1
9934765,72.76,23,67113.46,191.14,product_4,Madagascar,City_3,Yes,Night,Friday,March,2020,0
1606123,66.08,51,59621,119.86,product_1,French Polynesia,City_1,No,Noon,Wednesday,March,2020,1
8987673,70.9,45,67240.25,254.05,product_27,Turkmenistan,City_1,No,Evening,Saturday,June,2020,0
6427834,53.33,47,23411,176.78,product_23,United States Virgin Islands,City_2,Yes,Early-Morning,Sunday,January,2020,1
6004204,81.61,33,62667.51,228.76,product_13,Morocco,City_1,No,Noon,Sunday,April,2020,0
9462683,78.17,31,55642.32,201.29,product_10,Cuba,City_1,Yes,Morning,Wednesday,May,2020,1
5718312,67.76,30,67633.44,197.93,product_30,Indonesia,City_5,Yes,Mid-Night,Tuesday,February,2020,0
5387573,41.39,41,68962.32,167.22,product_21,Tokelau,City_1,No,Evening,Monday,June,2020,1
3911307,44.98,40,42908,115.37,product_27,Belize,City_3,No,Noon,Sunday,April,2020,1
7536081,69.2,42,26023.99,123.8,product_4,Peru,City_5,No,Morning,Friday,June,2020,1
6960754,53.22,59,38645,125.65,product_22,Ukraine,City_1,No,Mid-Night,Wednesday,April,2020,1
4522739,89.05,20,39699.13,225.47,product_17,Sweden,City_3,Yes,Evening,Wednesday,February,2020,0
9976952,85.26,51,70495.64,190.95,product_14,Burundi,City_5,No,Mid-Night,Friday,May,2020,0
7245278,39.87,48,47929.83,139.34,product_9,Mexico,City_5,Yes,Early-Morning,Monday,June,2020,1
7948627,50.87,42,33294,171.72,product_17,Falkland Islands (Malvinas),City_1,No,Evening,Saturday,February,2020,1
5705945,35.33,42,53310,162.95,product_29,Uzbekistan,City_1,No,Early-Morning,Sunday,January,2020,1
5509433,82.87,31,76435.3,218.97,product_13,Zambia,City_4,Yes,Night,Friday,April,2020,0
1018151,41.16,48,28272,106.86,product_23,Kenya,City_2,Yes,Noon,Saturday,July,2020,1
6704822,76.06,40,61383.79,205.64,product_10,Brazil,City_1,No,Noon,Tuesday,April,2020,0
9937894,58.6,20,72188.9,214.08,product_25,Poland,City_6,No,Noon,Monday,April,2020,0
5495614,40.42,42,36914,195.69,product_1,Madagascar,City_2,No,Mid-Night,Thursday,July,2020,1
7001975,84.71,36,60151.77,156.48,product_28,Niger,City_3,No,Night,Tuesday,April,2020,0
6403890,54.7,60,24079,105,product_27,Saint Kitts and Nevis,City_1,Yes,Evening,Saturday,May,2020,1
6567629,43.97,53,24853,197.66,product_18,Peru,City_2,Yes,Mid-Night,Saturday,July,2020,1
3548979,78.35,26,63296.87,211.12,product_6,Papua New Guinea,City_5,No,Night,Monday,May,2020,0
1771523,77.75,33,44078.24,185.45,product_29,Korea,City_1,Yes,Evening,Sunday,June,2020,0
9146044,81.37,35,67432.49,204.82,product_23,Turkey,City_3,Yes,Mid-Night,Saturday,May,2020,0
2196016,75.81,51,51847.26,231.42,product_26,Wallis and Futuna,City_1,Yes,Mid-Night,Thursday,July,2020,0
2786218,81.58,41,55479.62,248.16,product_23,Moldova,City_3,No,Evening,Wednesday,January,2020,0
1934315,68.61,45,25599,154.93,product_6,Chile,City_2,No,Morning,Friday,March,2020,1
2424228,84.53,24,62336.39,183.48,product_15,Guatemala,City_1,No,Noon,Sunday,March,2020,0
4992480,38.46,54,64148,111.02,product_23,Togo,City_1,No,Early-Morning,Friday,January,2020,1
2637205,42.95,27,39724,153.12,product_13,Holy See (Vatican City State),City_1,No,Morning,Friday,March,2020,1
7290257,66.12,22,37713,113.53,product_12,Albania,City_1,Yes,Noon,Monday,June,2020,1
9510434,48.01,46,54286.1,119.93,product_11,Italy,City_2,No,Noon,Monday,April,2020,1
4774639,48.22,25,67432.49,207.48,product_17,United Kingdom,City_2,Yes,Noon,Sunday,July,2020,0
8431982,81.67,43,66050.63,164.25,product_9,Chile,City_1,No,Evening,Monday,April,2020,0
5002560,91.1,35,58037.66,194.23,product_23,Bermuda,City_1,No,Mid-Night,Thursday,July,2020,0
2240070,54.97,29,51120,162.08,product_24,Saudi Arabia,City_3,No,Morning,Tuesday,March,2020,1
6522490,80.51,50,70783.94,191.78,product_25,Syrian Arab Republic,City_2,No,Morning,Thursday,July,2020,0
6982914,42.95,51,51163,168.27,product_17,Gambia,City_1,Yes,Early-Morning,Wednesday,April,2020,1
3516461,74.18,28,69874.18,203.87,product_25,Cayman Islands,City_3,No,Mid-Night,Wednesday,January,2020,0
4493997,63.26,40,31266,196.83,product_24,Northern Mariana Islands,City_1,Yes,Evening,Wednesday,April,2020,1
5774347,77.07,40,44559.43,261.02,product_4,Afghanistan,City_4,No,Morning,Tuesday,March,2020,0
4080455,83.4,24,55424.24,200.59,product_25,Benin,City_2,Yes,Mid-Night,Monday,January,2020,0
8778779,74.54,24,57518.73,219.75,product_19,Bahamas,City_4,No,Evening,Wednesday,March,2020,0
5486053,80.46,39,78119.5,225.29,product_8,Somalia,City_5,Yes,Mid-Night,Sunday,February,2020,1
9390469,66.83,44,65461.92,183.48,product_4,Saint Pierre and Miquelon,City_2,Yes,Morning,Wednesday,April,2020,0
3825469,52.84,40,28495,216.01,product_20,Norway,City_1,No,Morning,Wednesday,April,2020,1
2680663,68.18,47,46653.75,230.87,product_30,Svalbard & Jan Mayen Islands,City_3,Yes,Morning,Saturday,May,2020,0
8358594,80.71,39,77871.75,228.94,product_8,Yemen,City_1,Yes,Noon,Thursday,June,2020,0
1414065,77.07,46,52416.18,164.02,product_14,Azerbaijan,City_3,No,Night,Wednesday,February,2020,0
2243790,63.99,60,50491,168,product_28,Montserrat,City_1,No,Mid-Night,Wednesday,May,2020,1
9805091,66.49,46,63429.18,258.06,product_5,India,City_2,Yes,Night,Wednesday,March,2020,0
3280770,75.42,34,49544.41,198.24,product_5,Venezuela,City_1,No,Evening,Sunday,March,2020,0
5712301,73.15,25,64631.22,211.12,product_30,Libyan Arab Jamahiriya,City_4,Yes,Early-Morning,Friday,January,2020,0
5713104,49.95,46,52340,167.87,product_29,Saint Kitts and Nevis,City_1,No,Evening,Monday,June,2020,1
2851350,77.47,49,63107.88,186.48,product_10,Ecuador,City_5,No,Evening,Saturday,May,2020,0
4783332,71,46,52416.18,199.79,product_10,Timor-Leste,City_2,Yes,Evening,Tuesday,June,2020,0
8215226,42.84,24,29399,152.24,product_25,South Africa,City_4,No,Mid-Night,Thursday,April,2020,1
4219003,69,32,72683.35,221.21,product_28,Trinidad and Tobago,City_2,Yes,Early-Morning,Thursday,February,2020,0
9055349,70.41,43,66431.87,222.11,product_7,French Polynesia,City_1,No,Morning,Wednesday,July,2020,0
4743345,37.05,39,49742.83,142.81,product_28,Antigua and Barbuda,City_5,Yes,Early-Morning,Wednesday,February,2020,1
4125481,58.35,20,52182,159.77,product_23,Christmas Island,City_4,No,Evening,Monday,February,2020,1
7091072,37.74,27,60803,132.55,product_10,Saint Kitts and Nevis,City_1,No,Night,Tuesday,January,2020,1
4836524,72.6,35,70006,123.08,product_27,Holy See (Vatican City State),City_1,No,Noon,Sunday,April,2020,1
6938662,82.58,38,65496.78,225.23,product_30,Dominica,City_5,Yes,Noon,Friday,March,2020,0
8358079,71.76,24,44078.24,224.82,product_9,Cyprus,City_8,Yes,Mid-Night,Monday,February,2020,0
9281950,81.32,43,61771.9,233.61,product_27,Togo,City_2,No,Evening,Tuesday,April,2020,0
8641874,37.65,50,46694,140.46,product_22,Benin,City_1,No,Early-Morning,Tuesday,March,2020,1
4390464,65.07,39,72203.96,201.15,product_27,Eritrea,City_5,No,Mid-Night,Saturday,May,2020,0
2690896,81.59,19,56216.57,223.09,product_23,Israel,City_3,No,Night,Tuesday,May,2020,0
2356041,66.17,26,63580.22,228.7,product_9,Mexico,City_2,No,Mid-Night,Monday,May,2020,0
1716758,69.42,27,71727.51,206.98,product_17,Switzerland,City_2,Yes,Morning,Sunday,April,2020,0
3395593,78.17,39,56637.59,222.08,product_23,Nicaragua,City_3,No,Night,Thursday,February,2020,0
7842630,41.73,28,61142.33,202.18,product_20,Cuba,City_2,Yes,Evening,Thursday,January,2020,1
8392342,78.84,26,56593.8,217.66,product_6,Italy,City_3,Yes,Early-Morning,Wednesday,June,2020,0
6267975,46.28,42,20857,196.61,product_17,Argentina,City_1,Yes,Morning,Sunday,February,2020,1
9290188,56.56,23,55130.96,220.48,product_4,Brunei Darussalam,City_1,No,Morning,Monday,April,2020,0
7810584,57.82,50,34127,131.98,product_3,Malta,City_3,No,Mid-Night,Wednesday,March,2020,1
3059654,75.24,38,52011,207.53,product_13,Japan,City_3,No,Morning,Wednesday,July,2020,0
1149655,41.35,33,49309,136.85,product_21,Norway,City_1,Yes,Evening,Thursday,April,2020,1
1636846,53.44,33,43155,231.87,product_13,Turkey,City_5,No,Early-Morning,Tuesday,July,2020,1
9076933,57.11,25,67240.25,202.9,product_1,Panama,City_2,No,Night,Wednesday,January,2020,0
5264914,39.85,20,55788,154.74,product_29,Central African Republic,City_1,Yes,Morning,Sunday,June,2020,1
3700677,40.47,20,39810,131.68,product_27,Eritrea,City_1,No,Evening,Monday,April,2020,1
5444757,76.28,30,61833.9,202.12,product_27,Russian Federation,City_1,No,Noon,Sunday,April,2020,0
2805994,72.23,27,39132,140.67,product_22,Ireland,City_1,No,Early-Morning,Tuesday,January,2020,1
1278826,77.35,47,60637.62,227.56,product_18,Bolivia,City_4,Yes,Evening,Wednesday,July,2020,1
5561225,76.83,28,67990.84,192.81,product_17,Ecuador,City_4,No,Noon,Friday,March,2020,0
2248122,43.63,38,61757.12,135.25,product_11,Korea,City_4,Yes,Evening,Wednesday,May,2020,1
9955183,71.23,27,41229,135.24,product_11,China,City_3,Yes,Morning,Wednesday,June,2020,1
6011593,45.01,38,40159,177.46,product_22,Guinea,City_2,No,Evening,Friday,January,2020,1
7463568,80.71,26,48537.18,209.25,product_21,Gambia,City_2,Yes,Night,Sunday,June,2020,0
8663187,51.95,54,48913,120.63,product_3,Christmas Island,City_3,No,Evening,Friday,February,2020,1
8536305,74.06,45,74430.08,198.72,product_8,American Samoa,City_3,Yes,Mid-Night,Wednesday,February,2020,0
5054441,81.37,29,60309.58,241.38,product_25,Wallis and Futuna,City_3,No,Mid-Night,Monday,March,2020,0
8269360,59.05,58,48454,177.46,product_20,Belgium,City_2,No,Early-Morning,Wednesday,July,2020,1
6678855,74.06,44,64008.55,224.82,product_24,Lesotho,City_1,No,Evening,Wednesday,February,2020,0
9861362,35.98,47,55993.68,165.52,product_29,El Salvador,City_2,Yes,Night,Thursday,March,2020,1
9692067,35.66,36,59240.24,172.57,product_22,Svalbard & Jan Mayen Islands,City_6,No,Evening,Sunday,February,2020,1
9024744,72.55,32,60638.38,200.71,product_15,Burundi,City_2,Yes,Night,Saturday,July,2020,0
8316848,73.89,31,62927.96,156.48,product_24,Antigua and Barbuda,City_5,Yes,Mid-Night,Tuesday,March,2020,0
3449539,67.69,44,37345.34,109.22,product_7,Guam,City_4,No,Mid-Night,Friday,April,2020,1
4844313,66.63,47,41521,168.34,product_4,Georgia,City_1,Yes,Noon,Wednesday,May,2020,1
4063883,46.13,23,78521,117.3,product_27,Dominican Republic,City_2,No,Mid-Night,Tuesday,April,2020,1
3593623,59.22,59,53442,136.4,product_13,Senegal,City_2,Yes,Evening,Sunday,April,2020,1
7487881,81.98,35,51636.12,200.59,product_11,Armenia,City_2,No,Mid-Night,Friday,June,2020,0
3232698,51.56,20,29876,151.12,product_21,Djibouti,City_1,No,Mid-Night,Monday,July,2020,1
8091569,77.47,36,70510.59,222.91,product_19,Jamaica,City_3,Yes,Mid-Night,Monday,March,2020,0
8014638,49.89,39,17709.98,160.03,product_30,Belize,City_2,Yes,Noon,Saturday,April,2020,1
3686569,77.75,21,33239.2,236.72,product_11,Cote d'Ivoire,City_3,No,Evening,Monday,May,2020,0
1350684,46.37,34,38350,144.53,product_1,Tanzania,City_1,No,Night,Thursday,March,2020,1
3585579,79.97,44,70449.04,216,product_21,China,City_2,No,Mid-Night,Wednesday,July,2020,0
7721621,36.91,47,34886,154.23,product_21,Bangladesh,City_1,No,Evening,Sunday,March,2020,1
1813998,85.77,48,73884.48,211.56,product_20,Dominican Republic,City_4,No,Mid-Night,Thursday,March,2020,0
7560340,76.44,26,58019.64,225.87,product_7,Niue,City_1,No,Night,Tuesday,March,2020,0
6534547,83.17,36,55353.41,251,product_30,Uzbekistan,City_2,Yes,Night,Thursday,March,2020,0
9710570,74.58,22,52723,125.2,product_17,United States Minor Outlying Islands,City_1,Yes,Noon,Sunday,January,2020,1
9540027,74.53,26,50950.24,233.85,product_20,Iceland,City_2,Yes,Morning,Tuesday,February,2020,0
9903842,63.3,22,32709,121.57,product_24,Bangladesh,City_2,No,Morning,Thursday,July,2020,1
3786813,35.25,50,47051.02,194.44,product_28,Iran,City_5,No,Early-Morning,Sunday,January,2020,1
8481935,43.6,38,20856.54,170.49,product_7,Chile,City_1,No,Early-Morning,Monday,January,2020,1
2284490,65.22,43,65044.59,199.43,product_4,Djibouti,City_1,No,Morning,Tuesday,April,2020,0
5542962,63.18,30,49030,140.95,product_14,Equatorial Guinea,City_1,Yes,Night,Tuesday,July,2020,1
1699054,62.26,46,67240.25,198.13,product_30,Nicaragua,City_2,Yes,Mid-Night,Tuesday,January,2020,0
8379776,73.93,43,73174.19,190.75,product_22,Rwanda,City_2,Yes,Night,Friday,July,2020,0
5243493,33.33,45,56370,134.42,product_30,Angola,City_1,Yes,Early-Morning,Tuesday,February,2020,1
7133481,45.01,52,67431,161.77,product_22,Anguilla,City_3,No,Evening,Tuesday,June,2020,1
8323563,65.19,37,41336,145.48,product_5,French Polynesia,City_1,No,Night,Tuesday,June,2020,1
9260842,68.18,24,62430.55,165.65,product_23,Greece,City_7,Yes,Evening,Thursday,January,2020,0
6610342,87.09,24,65180.97,223.16,product_25,Switzerland,City_1,No,Night,Sunday,March,2020,0
8061201,78.76,20,48454,159.24,product_9,United States Virgin Islands,City_1,No,Noon,Tuesday,July,2020,1
8841337,40.17,59,31072,124.58,product_16,Lao People's Democratic Republic,City_2,Yes,Early-Morning,Sunday,February,2020,1
5948759,77.65,49,65882.81,214.42,product_20,Bermuda,City_1,Yes,Early-Morning,Thursday,May,2020,0
9312507,56.56,51,58920.44,236.5,product_27,Kazakhstan,City_2,Yes,Morning,Sunday,July,2020,0
3006650,84.31,21,59784.18,169.88,product_14,Sweden,City_3,No,Morning,Thursday,February,2020,0
8574427,89.34,47,59998.5,187.36,product_28,Central African Republic,City_1,No,Night,Saturday,May,2020,1
7679812,64.88,42,70005.51,129.8,product_20,Equatorial Guinea,City_2,Yes,Night,Sunday,February,2020,1
9271301,56.2,60,53701,222.11,product_16,Svalbard & Jan Mayen Islands,City_4,No,Night,Monday,April,2020,1
1409202,75.8,34,63727.5,230.78,product_22,Myanmar,City_5,No,Morning,Monday,May,2020,0
5851162,77.22,21,47169.14,166.19,product_28,Yemen,City_2,Yes,Morning,Saturday,May,2020,0
3557336,32.84,33,57847,115.79,product_1,Iran,City_2,No,Mid-Night,Friday,April,2020,1
9151104,82.72,33,61227.59,190.95,product_10,Central African Republic,City_1,No,Morning,Tuesday,June,2020,0
3100468,84.71,37,73207.15,234.75,product_27,Ireland,City_2,No,Noon,Friday,June,2020,0
5392282,76.81,37,69476.42,247.05,product_22,Belgium,City_4,No,Mid-Night,Thursday,May,2020,0
6419015,34.66,60,24079,112.52,product_9,Jamaica,City_2,Yes,Night,Thursday,January,2020,1
5354040,80.3,56,52337,200.23,product_11,Russian Federation,City_1,Yes,Evening,Saturday,July,2020,1
6047549,88.91,39,71055.22,229.99,product_26,Bulgaria,City_4,Yes,Noon,Monday,January,2020,0
5036852,68.01,24,63319.99,254.59,product_29,Uzbekistan,City_1,Yes,Noon,Tuesday,July,2020,0
6020182,75.81,53,46403.18,182.84,product_2,Antarctica (the territory South of 60 deg S),City_2,Yes,Mid-Night,Wednesday,January,2020,0
2083815,69.58,28,48554,195.69,product_12,New Caledonia,City_1,Yes,Morning,Wednesday,June,2020,1
6806343,81.98,27,53767.12,166.31,product_5,Slovakia (Slovak Republic),City_2,No,Noon,Thursday,January,2020,0
7750751,73.1,49,56216.57,235.56,product_21,Northern Mariana Islands,City_2,No,Morning,Tuesday,April,2020,0
8469879,72.18,50,59784.18,195.31,product_16,Bermuda,City_1,Yes,Night,Friday,January,2020,0
1477766,52.17,54,26131,130.4,product_17,Kiribati,City_1,No,Early-Morning,Wednesday,April,2020,1
8189885,77.6,46,56593.8,226.45,product_9,Yemen,City_1,Yes,Noon,Friday,February,2020,0
6385060,35.11,42,54787,143.42,product_6,Myanmar,City_1,Yes,Mid-Night,Sunday,March,2020,1
3784282,76.24,20,55424.24,202.9,product_30,Albania,City_6,No,Mid-Night,Friday,July,2020,0
3342868,83.55,46,67240.25,231.42,product_19,Finland,City_2,No,Noon,Saturday,March,2020,0
8318281,73.71,51,77988.71,168.15,product_16,Niue,City_3,Yes,Mid-Night,Friday,January,2020,0
5067278,67.71,35,54520.14,210.27,product_19,Philippines,City_5,No,Morning,Thursday,July,2020,0
1187772,71.14,26,64929.61,167.26,product_15,United States Minor Outlying Islands,City_2,No,Morning,Saturday,March,2020,0
7081260,32.6,23,39724,129.33,product_13,Ecuador,City_1,No,Evening,Monday,July,2020,1
4897101,66.01,35,74445,134.14,product_20,Svalbard & Jan Mayen Islands,City_2,No,Night,Wednesday,June,2020,1
5301966,78.37,20,46179.97,183.82,product_12,Guadeloupe,City_2,Yes,Mid-Night,Thursday,January,2020,0
8087803,55.74,50,43242,109.34,product_7,Palau,City_1,No,Noon,Thursday,January,2020,1
8325350,75.64,46,61625.87,267.01,product_6,Namibia,City_2,No,Night,Monday,February,2020,1
8626145,87.14,47,70225.6,184.98,product_10,Chile,City_4,No,Evening,Tuesday,May,2020,0
1735574,65.8,28,61840.26,190.75,product_11,Myanmar,City_1,Yes,Evening,Thursday,February,2020,0
9791880,59.13,29,32709,200.22,product_25,South Georgia and the South Sandwich Islands,City_1,Yes,Night,Thursday,February,2020,1
5365167,73.93,43,78119.5,200.28,product_8,United States Minor Outlying Islands,City_4,No,Night,Friday,April,2020,0
2109266,77.35,34,72330.57,167.26,product_29,Yemen,City_2,No,Noon,Wednesday,March,2020,0
7327400,41.73,25,30487,143.13,product_28,Central African Republic,City_1,No,Mid-Night,Sunday,July,2020,1
2214147,81.58,26,57868.44,231.42,product_8,United Kingdom,City_3,Yes,Early-Morning,Thursday,January,2020,0
4285307,46.08,32,38641,112.19,product_15,Guinea,City_1,Yes,Morning,Wednesday,July,2020,1
4314727,83.07,35,71296.67,200.59,product_9,Burkina Faso,City_4,Yes,Noon,Thursday,March,2020,0
2551567,44.98,57,48335,113.8,product_3,Norfolk Island,City_2,No,Morning,Tuesday,July,2020,1
9854964,48.86,35,62463.7,128.37,product_22,Saint Martin,City_3,Yes,Mid-Night,Monday,January,2020,1
8510730,89.91,19,61005.87,234.26,product_13,Hungary,City_3,No,Noon,Friday,February,2020,0
9798499,39.53,25,28029,115.91,product_16,French Southern Territories,City_1,Yes,Evening,Friday,March,2020,1
1297908,83.49,33,66574,190.75,product_24,Cambodia,City_4,Yes,Evening,Friday,June,2020,0
8600963,76.76,50,70510.59,164.25,product_26,Togo,City_2,Yes,Mid-Night,Monday,July,2020,0
6867089,55.55,19,64433.99,250.2,product_5,Guam,City_1,No,Mid-Night,Wednesday,May,2020,0
7804989,82.52,29,49457.48,229.88,product_7,Suriname,City_2,Yes,Evening,Saturday,July,2020,0
9903590,69.74,36,65280.16,245.76,product_19,Swaziland,City_1,No,Mid-Night,Friday,March,2020,0
8221436,86.53,29,60015.57,190.17,product_24,Senegal,City_7,No,Night,Saturday,January,2020,0
2111462,38.35,41,34886.01,144.69,product_12,Vanuatu,City_1,Yes,Morning,Friday,June,2020,1
2300054,83.67,27,74623.27,183.42,product_15,Honduras,City_2,Yes,Morning,Wednesday,March,2020,0
8163208,79.18,24,51864.77,167.67,product_6,Greenland,City_4,No,Noon,Sunday,July,2020,0
7195788,80.91,42,58151.87,250.32,product_23,Croatia,City_1,Yes,Night,Thursday,January,2020,1
5076502,80.47,25,57519.64,204.86,product_8,Niger,City_1,No,Noon,Thursday,February,2020,0
2401635,63.11,31,66699.12,250.35,product_30,Tuvalu,City_1,Yes,Evening,Monday,April,2020,0
2842541,55.74,40,50457,126.44,product_26,Liberia,City_4,Yes,Early-Morning,Monday,February,2020,1
6986038,88.04,20,52140.04,214.08,product_8,Guatemala,City_2,No,Evening,Monday,March,2020,0
8494276,67.91,52,49206,115.79,product_17,Czech Republic,City_2,No,Evening,Monday,April,2020,1
4469059,79.61,31,58342.63,235.97,product_26,Monaco,City_2,No,Night,Monday,April,2020,0
2540424,69.62,27,64654.66,179.82,product_22,Saint Helena,City_2,Yes,Noon,Sunday,March,2020,0
2922003,66.18,20,40184,132.08,product_16,Dominica,City_2,Yes,Early-Morning,Monday,March,2020,1
8333247,56.56,36,61172.07,218.22,product_16,Dominica,City_4,Yes,Night,Tuesday,March,2020,0
4811878,79.53,33,61467.33,236.72,product_28,Indonesia,City_4,No,Night,Sunday,February,2020,0
4723258,80.3,43,63100,125.45,product_3,Qatar,City_2,Yes,Mid-Night,Friday,January,2020,1
6090553,41.67,23,68787,196.61,product_8,Iceland,City_1,Yes,Morning,Sunday,July,2020,1
1813928,73.94,35,46179.97,190.71,product_21,Namibia,City_2,No,Noon,Tuesday,July,2020,0
7748759,83.16,20,70505.06,249.45,product_22,Azerbaijan,City_3,Yes,Night,Wednesday,January,2020,0
3387511,43.49,45,47968.32,124.67,product_12,Vietnam,City_3,No,Noon,Tuesday,June,2020,1
7786253,85.61,30,57737.51,207.96,product_10,Togo,City_3,Yes,Noon,Sunday,May,2020,0
5024302,83.42,44,75687.46,211.12,product_25,Belarus,City_1,No,Evening,Sunday,February,2020,0
6956435,36.62,32,51119.93,162.44,product_30,Poland,City_3,Yes,Evening,Tuesday,February,2020,1
1784556,47.74,29,47638,113.8,product_27,Belgium,City_1,No,Mid-Night,Saturday,May,2020,1
7630545,61.87,47,63664.32,223.03,product_20,Cuba,City_3,Yes,Night,Thursday,January,2020,0
4426984,78.64,24,64828,200.59,product_18,Mali,City_4,No,Early-Morning,Tuesday,July,2020,0
1417080,66.63,41,37605,202.7,product_8,Philippines,City_2,Yes,Early-Morning,Saturday,March,2020,1
9424321,69.15,35,52462,158.03,product_21,Suriname,City_1,No,Morning,Monday,May,2020,1
8616067,56.57,58,63001,154.74,product_6,South Africa,City_6,No,Evening,Tuesday,February,2020,1
3889322,67.58,31,58996.56,213.96,product_2,Malawi,City_4,No,Evening,Sunday,June,2020,0
6231341,84.79,34,51512.66,217.79,product_25,Mauritius,City_1,Yes,Mid-Night,Saturday,July,2020,0
5748479,79.6,28,56570.06,227.37,product_29,Sweden,City_2,Yes,Evening,Tuesday,May,2020,0
3955438,58.22,24,63071,144.69,product_16,Bouvet Island (Bouvetoya),City_1,Yes,Evening,Friday,January,2020,1
4651129,76.24,39,65461.92,210.23,product_24,Tuvalu,City_4,No,Mid-Night,Thursday,January,2020,0
3487433,84.08,35,37908.29,239.32,product_22,Israel,City_1,No,Morning,Monday,May,2020,1
8333851,78.29,40,50723.67,202.25,product_18,Turkmenistan,City_2,No,Morning,Sunday,May,2020,0
1979258,78.76,37,69775.75,166.31,product_22,Israel,City_2,Yes,Noon,Sunday,June,2020,0
2653138,65.15,48,63127,195.07,product_9,Saint Lucia,City_1,No,Night,Monday,June,2020,1
8742111,81.05,35,64631.22,222.91,product_16,Australia,City_8,No,Night,Friday,March,2020,0
7840210,62.26,30,55195.61,219.98,product_4,Barbados,City_2,Yes,Morning,Thursday,April,2020,0
4299120,62.18,55,52340,112.72,product_28,French Guiana,City_3,Yes,Noon,Friday,January,2020,1
5362582,71.89,30,59047.91,189.91,product_21,United States Minor Outlying Islands,City_2,Yes,Night,Sunday,June,2020,0
6829330,69.78,25,63060.55,171.07,product_4,Eritrea,City_4,No,Morning,Thursday,July,2020,0
8143859,51.3,39,67384,127.56,product_13,Cote d'Ivoire,City_3,Yes,Evening,Friday,May,2020,1
1673955,41.7,42,50279,105.86,product_24,Norfolk Island,City_2,Yes,Mid-Night,Friday,February,2020,1
8275319,80.99,21,76003.47,223.16,product_17,Tajikistan,City_1,Yes,Mid-Night,Thursday,July,2020,0
3676825,69.17,53,48206,123.72,product_28,Thailand,City_1,No,Evening,Thursday,April,2020,1
5351166,87.3,45,60514.05,178.69,product_13,Hong Kong,City_1,Yes,Mid-Night,Sunday,July,2020,0
1041182,87.18,29,67511.86,230.14,product_21,Portugal,City_2,No,Evening,Monday,March,2020,0
4116894,72.44,29,62336.39,192.5,product_22,Singapore,City_3,No,Morning,Saturday,July,2020,0
2753108,77.05,44,54520.14,223.09,product_25,Barbados,City_1,No,Morning,Friday,June,2020,0
1341063,69.35,42,60151.77,214.08,product_1,Tokelau,City_3,Yes,Morning,Monday,May,2020,0
5587999,73.21,58,52736,119.27,product_30,El Salvador,City_4,No,Early-Morning,Tuesday,January,2020,1
7471079,78.32,56,62378,129.41,product_20,Papua New Guinea,City_2,No,Noon,Thursday,February,2020,1
5167170,80.22,38,73608.99,211.64,product_28,United States of America,City_2,Yes,Mid-Night,Tuesday,July,2020,0
8669450,44.49,58,42898,119.84,product_14,Gambia,City_1,No,Early-Morning,Saturday,July,2020,1
